BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,county,lat,lon
200803,15,1415,200803,15,1440,15271,87946,GEORGIA,13,2008,March,Hail,"JEFFERSON",34.12,-83.7099
200803,15,1435,200803,15,1438,15271,87947,GEORGIA,13,2008,March,Hail,"NEW HOPE",33.95,-84.78
200803,15,1443,200803,15,1446,15271,87949,GEORGIA,13,2008,March,Hail,"DAWSONVILLE",34.42,-84.0674
200803,15,1430,200803,15,1448,15271,87957,GEORGIA,13,2008,March,Hail,"WINSTON",33.73,-84.8896
200803,15,1445,200803,15,1505,15271,87958,GEORGIA,13,2008,March,Hail,"ADAMSVILLE",33.6886,-84.5738
200803,15,1439,200803,15,1502,15271,87965,GEORGIA,13,2008,March,Hail,"ILA",34.17,-83.28
200803,15,1505,200803,15,1507,15271,88016,GEORGIA,13,2008,March,Hail,"GAINESVILLE",34.3724,-83.83
200803,15,1511,200803,15,1540,15271,88017,GEORGIA,13,2008,March,Hail,"DULUTH",33.9945,-84.1661
200803,15,1502,200803,15,1530,15271,88018,GEORGIA,13,2008,March,Hail,"PANTHERSVILLE",33.7222,-84.3343
200803,15,1537,200803,15,1550,15271,88019,GEORGIA,13,2008,March,Hail,"ATLANTA HARTSFIELD I",33.5965,-84.4566
200803,15,1537,200803,15,1540,15271,88020,GEORGIA,13,2008,March,Hail,"HAPEVILLE",33.67,-84.4
