BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,county,lat,lon
200807,6,1440,200807,6,1440,20863,123764,GEORGIA,13,2008,July,Lightning,"SHADY DALE",33.4,-83.6
200807,6,1515,200807,6,1515,20863,123768,GEORGIA,13,2008,July,Lightning,"THOMASTON",32.929,-84.33
200807,8,1315,200807,8,1315,20804,123773,MISSOURI,29,2008,July,Lightning,"SHELBYVILLE",39.8068,-92.0409
200807,7,1815,200807,7,1845,20880,123789,GEORGIA,13,2008,July,Lightning,"DALLAS",33.9712,-84.8917
200807,7,1905,200807,7,1930,20880,123862,GEORGIA,13,2008,July,Lightning,"VICTORIA",34.15,-84.6
200807,8,1735,200807,8,1838,20895,123873,GEORGIA,13,2008,July,Lightning,"CUMMING",34.1284,-84.2366
200807,26,1645,200807,26,1645,20824,123877,MISSISSIPPI,28,2008,July,Lightning,"PONTOTOC",34.25,-89
200807,3,1430,200807,3,1430,20918,123927,COLORADO,8,2008,July,Lightning,"HOWARD",38.4485,-105.834
200807,3,1542,200807,3,1542,20920,123928,COLORADO,8,2008,July,Lightning,"ROSITA",38.1716,-105.294
200807,14,1315,200807,14,1315,20924,123943,TEXAS,48,2008,July,Lightning,"LAMPASAS",31.0649,-98.1695
200807,15,1800,200807,15,1800,20248,123944,TEXAS,48,2008,July,Lightning,"FLORENCE HILL",32.6342,-97.0326
200807,8,2038,200807,8,2038,20895,124026,GEORGIA,13,2008,July,Lightning,"HOMER",34.33,-83.5
200807,10,1623,200807,10,1624,20638,124228,SOUTH CAROLINA,45,2008,July,Lightning,"HOWE",34.1536,-79.7422
200807,30,2115,200807,30,2115,20995,124232,INDIANA,18,2008,July,Lightning,"OWENSVILLE",38.27,-87.68
200807,6,525,200807,6,525,17294,124256,DELAWARE,10,2008,July,Lightning,"ANGOLA",38.6962,-75.1953
200807,8,1730,200807,8,1730,21012,124272,DELAWARE,10,2008,July,Lightning,"REHOBOTH BEACH",38.7101,-75.0811
200807,7,2020,200807,7,2020,19411,124347,ILLINOIS,17,2008,July,Lightning,"BELVIDERE",42.2427,-88.8479
200807,7,1930,200807,7,1930,20127,124473,WISCONSIN,55,2008,July,Lightning,"WATERTOWN AIRPORT",43.1367,-88.72
200807,7,805,200807,7,805,20127,124475,WISCONSIN,55,2008,July,Lightning,"RAYMOND",42.8,-88.02
200807,11,30,200807,11,30,20129,124617,WISCONSIN,55,2008,July,Lightning,"DOWNTOWN MADISON",43.07,-89.4993
200807,10,2355,200807,10,2355,20129,124628,WISCONSIN,55,2008,July,Lightning,"OCONOMOWOC",43.0745,-88.4542
200807,10,2345,200807,10,2345,20129,124629,WISCONSIN,55,2008,July,Lightning,"OCONOMOWOC",43.0766,-88.48
200807,12,226,200807,12,226,20130,124646,WISCONSIN,55,2008,July,Lightning,"ST LAWRENCE",43.3802,-88.3441
200807,12,0,200807,12,0,20130,124649,WISCONSIN,55,2008,July,Lightning,"SPRING GREEN",43.18,-90.07
200807,23,1415,200807,23,1415,18228,124846,PENNSYLVANIA,42,2008,July,Lightning,"PARKTOWN ESTATES",40.2151,-74.8591
200807,16,1546,200807,16,1546,20131,124871,WISCONSIN,55,2008,July,Lightning,"CEDAR GROVE",43.57,-87.83
200807,23,1633,200807,23,1633,18227,124881,NEW JERSEY,34,2008,July,Lightning,"HAMILTON SQUARE",40.23,-74.65
200807,23,1930,200807,23,1950,18227,124903,NEW JERSEY,34,2008,July,Lightning,"WILLINGBORO",40.03,-74.88
200807,24,1830,200807,24,1830,21113,124919,COLORADO,8,2008,July,Lightning,"FT COLLINS",40.58,-105.08
200807,2,1300,200807,2,1300,18952,124958,FLORIDA,12,2008,July,Lightning,"CHARLOTTE BEACH",26.9379,-82.2266
200807,7,1605,200807,7,1605,21126,124967,FLORIDA,12,2008,July,Lightning,"BRKSVIL HERNNDO CO F",28.4789,-82.4878
200807,27,1100,200807,27,1100,18500,124995,NEW JERSEY,34,2008,July,Lightning,"ATLANTIC HIGHLANDS",40.4753,-74.0089
200807,27,1215,200807,27,1215,18500,125029,NEW JERSEY,34,2008,July,Lightning,"CAPE MAY",38.93,-74.92
200807,2,1225,200807,2,1225,21134,125075,MASSACHUSETTS,25,2008,July,Lightning,"SOUTH LYNNFIELD",42.5234,-70.9891
200807,2,1616,200807,2,1616,21134,125099,MASSACHUSETTS,25,2008,July,Lightning,"MARLBOROUGH",42.3669,-71.5193
200807,27,1235,200807,27,1235,18501,125119,PENNSYLVANIA,42,2008,July,Lightning,"MONTGOMERYVILLE",40.25,-75.25
200807,9,1726,200807,9,1726,21161,125171,MASSACHUSETTS,25,2008,July,Lightning,"WELLESLEY",42.3016,-71.2893
200807,9,1742,200807,9,1742,21161,125172,MASSACHUSETTS,25,2008,July,Lightning,"WELLESLEY FELLS",42.3144,-71.3104
200807,5,600,200807,5,600,21179,125289,KANSAS,20,2008,July,Lightning,"WAMEGO",39.2205,-96.3464
200807,11,257,200807,11,257,21187,125319,ILLINOIS,17,2008,July,Lightning,"DIAMOND LAKE",42.2475,-88.0306
200807,20,1710,200807,20,1710,21121,125355,INDIANA,18,2008,July,Lightning,"FAIRLAND",39.5691,-85.8604
200807,20,1630,200807,20,1630,21121,125358,INDIANA,18,2008,July,Lightning,"LIMEDALE",39.6318,-86.865
200807,20,1630,200807,20,1630,21121,125359,INDIANA,18,2008,July,Lightning,"FOX RIDGE",39.6312,-86.8501
200807,20,1630,200807,20,1630,21121,125360,INDIANA,18,2008,July,Lightning,"FILLMORE",39.684,-86.7532
200807,23,1340,200807,23,1340,21248,125703,CONNECTICUT,9,2008,July,Lightning,"NORWICH",41.52,-72.07
200807,21,2330,200807,21,2330,21194,125704,INDIANA,18,2008,July,Lightning,"FISHERS",39.9508,-85.9654
200807,23,1608,200807,23,1608,21253,125714,NEW JERSEY,34,2008,July,Lightning,"SPRINGFIELD",40.7068,-74.2986
200807,23,2135,200807,23,2135,21253,125718,NEW JERSEY,34,2008,July,Lightning,"EAST NEWARK",40.75,-74.12
200807,8,1200,200807,8,1200,21262,125745,TEXAS,48,2008,July,Lightning,"VERDI",30.1298,-97.0052
200807,6,1400,200807,6,1400,21263,125771,NEW YORK,36,2008,July,Lightning,"CONEY IS",40.6192,-74.0282
200807,2,1445,200807,2,1445,21143,125874,FLORIDA,12,2008,July,Lightning,"MIAMI CHALK SPRT",25.7954,-80.1871
200807,6,1500,200807,6,1500,21282,125881,FLORIDA,12,2008,July,Lightning,"MIAMI HELIPORT",25.745,-80.1731
200807,7,2300,200807,7,2300,21284,125883,FLORIDA,12,2008,July,Lightning,"COLLIER CITY",26.192,-80.2044
200807,23,1301,200807,23,1301,21292,125892,FLORIDA,12,2008,July,Lightning,"CORAL SPGS",26.2552,-80.2517
200807,23,1302,200807,23,1302,21292,125893,FLORIDA,12,2008,July,Lightning,"HOLLYWOOD N PERRY AR",25.9582,-80.2973
200807,19,1627,200807,19,1627,21300,125929,MASSACHUSETTS,25,2008,July,Lightning,"WILLIAMSBURG STATION",42.3759,-72.7314
200807,19,1832,200807,19,1832,21300,125939,MASSACHUSETTS,25,2008,July,Lightning,"WILMINGTON",42.56,-71.17
200807,19,1832,200807,19,1832,21300,125941,MASSACHUSETTS,25,2008,July,Lightning,"WILMINGTON",42.55,-71.17
200807,20,1425,200807,20,1425,21304,125946,MASSACHUSETTS,25,2008,July,Lightning,"GROVE HALL",42.2921,-71.0808
200807,20,1459,200807,20,1459,21304,125947,MASSACHUSETTS,25,2008,July,Lightning,"HINGHAM",42.24,-70.89
200807,20,2005,200807,20,2005,21304,125952,MASSACHUSETTS,25,2008,July,Lightning,"EAST NORTHFIELD",42.71,-72.44
